date,score,content
2022년 4월 2일,5,포장 주문시 화면 크게보여서 보기싫어요.지도도 치우고싶구요
2019년 8월 2일,5,가입 첫주문자한테 쿠폰5천원짜리 2장주는데 쿠폰등록을해야하나요? 뭐어떻게하는지 설명이 안나와있네요 쓰라는건지 말라는건지
2019년 6월 15일,5,"할인쿠폰도 많이 주고, 맛있는 업체도 많아서 좋아요."
2019년 5월 25일,5,본인 아이디 주문한만큼 포인트 적립형으로도 했으면 좋겠어요
2019년 7월 12일,5,사용이 편리하고 주문~배달과정(배달예상 시간)을 알려주어 좋아요.
2019년 4월 29일,5,돈주고 욕 먹는다... 이벤트는 좋은데 솔찍히 시간연장을 2번이나 바꾸는건..
2019년 6월 8일,5,역시 1등 넘 좋습니다 운영. 체제 잘되있구 만족합니다
2023년 1월 5일,5,업데이트이후부터 결제정보기억을 못하네요. 네이버페이로 결제하면 원래는 다음 결제시에 네이버페이가 먼저가게 되어있었는데
2019년 7월 29일,5,아니 장난하세요? 치킨 주문하려는데 본인인증만 3번 다 끝내니까 또 전화번호. 생년월일 등등 누르래서 눌렀더니 오류떠서 처음주터 더시 하래 ㅋㅋ 치킨 하나 시키려는데 뭔
2020년 7월 16일,5,"늘 잘 이용하고잇음 아참 월쿠폰더늘리고,이벤트좀 자주해주세여"
2024년 7월 29일,5,개 쓰레기 같은 어플 배달 지연이나 누락도 많고 연결도 안됨 사용자들에게 스트레스와 시간을 버리게함 한국에서 독점적으로 수익을 얻고 있으면서 사용자 편의 서비스 향상등에는 아예 관심이 없음
2019년 3월 10일,5,음식 시킬 수 있는 곳을 알아보기 편하게 되어있어서 좋네요^^
2019년 9월 2일,5,배달의 민족 잘 쓰고 있었는데 실망입니다. 아이디가 갑자기 사라져서 쿠폰 등 모든 것이 일절 사라져버렸습니다. 아무리 찾으려해도 불가능하더군요. 문의한 결과 예전에 연동했던 페이스북 아이디를 삭제했기 때문이라 하더라구요. (해당 페북 아이디는 약 2년전 삭제했음..) 연동된 아이디가 삭제된 이후에도 잘만 쓰다 갑자기 아이디가 삭제된 앱.. 해당 문제는 모두 소비자 탓이니 배달의 민족 측에서는 아무것도 해줄 것이 없다는 입장을 보이니 참.... 매우 실망입니다. 요기요 잘 쓰겠습니다.
2022년 12월 13일,5,선착순이벤트 쿠폰쓰려고했더니 주문폭주로 문을다닫아버렸네요 어떻게쓰라는건지
2019년 8월 15일,5,많은 사람들이 돈쓰는데 혜택은 일부 연예인이나 방송인들한테 가는게 말이되냐....
2020년 4월 7일,5,당분간 삭제안하고 후기보고 일반전화로 시킬꺼임 지역앱 나오면 바로 갈아탐~쿠폰 백날 뿌려봐라 시키나!!!!!!
2019년 6월 26일,5,배달하는음식점은좋은데 요기요에비해 별로. 그리고 배민처음시작한사람에게만 마넌할인?ㅋㅋㅉㅉㅋ
2019년 6월 17일,5,쿠폰도 주고 편하네요.더 싸고 편리하니 사용안할 이유가 없네요.ㅎㅎ
2020년 4월 1일,5,맛있는거 배달 시키려고 딱 하는데 터치가 안되요 진짜 스트레스 받아서 핸드폰 조 던질뻔 했습니다....
2019년 4월 22일,5,하 이어플때매미치겟어요 저의배도미처가고있어요 월급수입은 쥐꼴이만한데 그 쥐꼴이만한돈도 배민으로 다 가져다받히니..친구랑같이사는데 친구랑저랑 둘이번갈아가면서시켜요..
2023년 6월 27일,5,배민쪽 라이더들은 하나같이 계산하면서 침뱉거나 시비거는지 3명 1명꼴이네요 5년동안 바뀐게 없어요 수고하세요.
2022년 1월 13일,5,너무 좋습니다 그냥 귀찮을때도 먹고 거의 모든게 배달되서 너무 좋네요.
2019년 10월 11일,5,배달의민족본인이먹고싶어것있서면마음데오시켜먹을수있셔서아주편안합니다~^^★♥^^
2019년 10월 13일,5,사이드오더 쿠폰때문에 결국 가입했습니다. 쿠폰 이벤트가 앞으로 더욱 많았으면 좋겠네요 :)
2020년 7월 24일,5,업데이트 메세지라도 뜨던가 그냥 로딩화면만 나오고 개구림
2019년 6월 20일,5,유명인들에게만 쿠폰을... 그것도 만원짜리를 그렇게 막 뿌리면서... 대다수 일반인들한테는 천원 할인 쿠폰도 잘 안 주지 않나요.... 좀 그렇네요.. 애용했는데 요기요로 가야겠네요 거기는 쿠폰을 펑펑 뿌립디다 공평하게 누구에게나
2019년 7월 7일,5,진짜다좋은데가격제한을조금만낮춰주셨으면좋을거같아요
2018년 11월 8일,5,원하는메뉴를 찾기가 쉽고 고르기쉬워 좋아요 ㆍ
2019년 6월 23일,5,빈정상해서 지웁니다^^ 그런 마케팅 생각한 사람이나 승인한 사람이나 뭐 똑같다고 보구요^^ 요기요로 갈아탑니다 ---------------------------- 답변 복붙 하는것도 넘 성의없네요 🖐
2020년 3월 7일,5,자주시키는데 지도 설정이 잘못돼서 그런다 업체랑 의견 조율이 안돼서 그런다 배송업체가 늦어져서 그런다 등등 이 배달업체가 왜 있는지 모르겠습니다 그냥 음식점에 배달 시카는게 맘 편하지요 배민은 비추합니다
2019년 3월 4일,5,댓글 조작이많은듯 맛없는집도 맛있다고날리임ㅜㅜ 결제방법시스템들은 좋은데..ㅜㅜ그래서별4점
2019년 7월 22일,5,아주 편리하고 다양한 정보를 얻을수 있어 좋아요~^^
2019년 6월 28일,5,선착순 할거면 그냥 이벤트하지 마세요. 혜택받으려고 저녁 6시에 대기타야합니까? 한달에 다섯번씩은 시켜먹는데 혜택 준다는게 선착순.. 그냥 예전처럼 암것도 하지 마세요. 놀리는 것도 아니고
2020년 9월 17일,5,배달의민족 앱을 처음 사용했는데 배송도 빠르고 아주 만족합니다
2023년 11월 11일,5,매장 오프라인 가격과 배달 가격이 다른(비싼) 곳이 너무 많음.
2019년 7월 2일,5,배달의민족 앱이 요렇게 좋은줄 몰랐네요~ 지인들에게도 적극 추천해야 겠군요~ 참고로 저는 60대 중반의 할아버지입니다~
2019년 9월 1일,5,바로결제 하고 포인트 안들어옴 한달 넘음 문의도 답변 안해줌
2020년 4월 10일,5,배민 빠빠이 맨날 이것만 썼었는데 이젠 다시 전화로 되돌아가야 되겠네 지금은 요금 백지화해도 조용해지면 다시 올리겠지 못믿는건 쓰는게 아님 ㅂㅂ 다신보지말자 ㅎㅎ
2019년 9월 12일,5,간단하게 주문하고 편하게 먹을수 있어서 만족합니다
2024년 9월 7일,5,배민클럽 가입이안됩니다 가입하려면 앱업데이트 하라고하는데 안됩니다 lg g4씁니다
2019년 5월 12일,5,다른이벤트는 다 들어가지는데 첫주문 만원 세번할인 이벤트만 안들어가져요 왜이러는걸까요?
2021년 12월 14일,5,저기 부산에있는언니는배민1이라는게앱에있다는데~~창원에있는저는배민1은눈씻고찾아봐도없네요;;; 제가부산에가도배민1은안뜨더라구요;;;어떻게해야배민1사용할수있나요???
2020년 4월 5일,5,수수료 안올리기로 하고 합병해놓고 꼼수부린 댓가가 별 하나다!
2021년 5월 10일,5,배달의민족에서 업체사장들 리플 삭제요구를 무분별하게 받아들여 거짓됫 평점에 도움을크게주고있어서 초심을 잃었네요 실망입니다. 저뿐만이아니라 제주변도 이상한평점에 믿지못하고 하나하나 시켜먹어보고 괜찮은집인지 판단해야합니다. 이럴꺼면 별점이랑 리플제도를 왜만드셧어요? 제 기능못하는 쓰레기같은어플입니다
2019년 5월 3일,5,첫배달쿠폰 왜 안됨? 첫사용자라고 쿠폰은 주면서 첫주문이 아니라고 쿠폰사용이 안된다는거는 무슨경우예요? 먼 이러거지같은 경우가?
2019년 8월 4일,5,사용하기 편리하고 맛있는 음식 간편하게 주문하기 딱 좋아요~~첫구매 쿠폰도 너무 좋았어요~^^
2019년 10월 12일,5,"주문 ,준비중 ,배달중 ,100m전 띵동 ~ 너무 좋네요"
2019년 4월 24일,5,민준이네 두루치기 낙지볶음 정말최고였어요 이런집만 많았으면 좋겠어ㅛ
2021년 11월 26일,5,교통상황때문에 늦을거면 배민원 없애세요 ㅋㅋ 어이가 없네.. 30분 안에 온다는거 보고 시킨건데 진짜 맘에 안 드네 전부터 배민원; 손절할라했는데 나름 제일 편해서 다시 쓸라고 깔았는데 또 짜증나게 하네요
2019년 5월 9일,5,편리한 구조의 화면구성에 만족하고 다양한 혜택도 덤으로 얻을수있어 맘에듬
2023년 1월 30일,5,글자를 쓰고 있는데 이상하게 써져요.글자가 붙지도 않아요.
2018년 9월 15일,5,처음 주문하는데 할인쿠폰이 있어서 횡재했네요~편하고 좋네요
2021년 6월 19일,5,서버가 안좋은건지 피크타임때 하면 연결 안되네요 계속
2019년 6월 15일,5,"연예인들은 10,000쿠폰 100장 ㅋㅋ 일반인에게는 선착순 or 배민트럭 줄서서 겨우 5,000원 쿠폰 ㅋㅋ 마케팅 정말... 못 하시네요. 누구나 할인해주는 경쟁 어플이 100프로 좋은듯❤"
2021년 6월 19일,5,배달 리뷰에 메뉴검색 기능이 추가되면 좋겠습니다.
2018년 9월 25일,5,편하고 결재도 다양하니 좋네요 이벤트도다양하고.
2018년 12월 26일,5,아니 배달료책정한거는 합리적이지만 이로인해 기타다른 배달음식점들 배달비받아서 진짜 별로인회사...
2019년 10월 16일,5,맛 최고! 가격 착함! 배달도 신속! 특히 부메뉴인 떡뽁이가 짱!
2020년 12월 3일,5,쿠폰 주는거 맞나요? 처음 깔면 1만원 할인 쿠폰 준다던데 인증 하다고 계정 연결 다했는데도 안주시네요? ㅋㅋ 말을 해보시면 좋을듯 빨리
2025년 2월 14일,5,천원 절약하려고 알뜰 배달 시켰다가 1시간 넘어도 안오고 집 다 도착해서 사고 나서 연락도 안되고... 한집배달은 10분 만에 도착... 치킨 배달 시간만 1시간 이상 걸리면 어느 바보가 알뜰배달 주문함?
2019년 4월 29일,5,말로만 듣다가 첨 사용 해 봤는데 사용하기 편하고 좋네요~
2023년 9월 29일,5,전에는 사용하기 편하고 진짜 좋은앱이였는데 갈수록 질이 떨어지네요
2019년 10월 31일,5,편안하게 시켜먹어요 그런데 너무많이시켜먹어서 큰일이예요..
2023년 7월 19일,5,배민마트 주문 실수 했는데 나보고 9천원 내라고 함 주소 잘못보고 주문한 내 잘못도 있지만 배달기사 방금 출발했다고 9천원 ㅋㅋㅋ 양아치가 따로 없음 오래 썼는데 바로 삭제하게 만듬
2024년 5월 19일,5,주말에 배달기사 못찾아서 시간지연대는데 고객센터는 전화안대고 가게는 배민배달은 본인도 모른다하고 아주 최악
2023년 2월 15일,5,특정 서비스를 사용자가 사용하게 만들기 위해 강요하거나 압박하거나 선택지 자체를 없애버리는 혐오스러운 앱. 쓰쓰쓰 수준. 쓰레기 서비스를 사용하기 위해 쓰레기 기능을 사용하게 만드는 쓰레기 같은 앱. 대체재가 매우 필요.
2019년 10월 30일,5,"총 주문금액을 확인하고 싶은데, 최신 버전임에도 불구하고 안뜨네요ㅠㅠ"
2019년 9월 1일,5,수수료좀 덜 드세요 음식 가격이 너무빨리올라요
2018년 10월 19일,5,정말 간편한 배달앱.. 식사와 디저트 배달까지 애용하게 됩니다 감사~~~
2019년 4월 28일,5,처음 사용 해봤는데 상담원도 친절하고 주문도 편해요!!
2018년 12월 15일,5,많이 주문 하지만 만나서 결제는 리뷰도 안되고 할인 혜택이 없어서 슬퍼요
2020년 3월 31일,5,비교적 편리! 단~ 주문취소가 안되어 매우 불만!!!
2022년 4월 22일,5,왜 배민1 주문안내시간은 30분인데 주문하고 받는게 30분넘고 안내시간은 남아있고 매장 조리시간은 빼고 안내 방영되는건가여.?
2019년 1월 18일,5,정렬필터 없앤거보고 바로 요기요 깔았습니다 진짜 속보이고 정떨어지네요
2019년 3월 2일,5,잘 활용하고 있고 배달매장이 많아서 편리하네요
2020년 4월 7일,5,"탈퇴하고 앱삭제했네요 절대 수수료인상없다더니 몇달만에 말바꾸나,"
2018년 10월 5일,5,우리동네 에서 쓰기에 편하네요 다른앱들은 등록 음식전들이 얼마없는되
2022년 1월 18일,5,배달팁은 비싸게도 처받아먹으면서 최소주문금액은 왜있는거냐
2022년 4월 3일,5,아니 배달 시키려고 하는데 만나서 현금결제하고 부모랑 같이 해야한다길래 부모님 나이로 하고 인증할라하는데 자꾸 안된다고 실패했다고 하네요 하 진짜 개빡치네요
2024년 9월 1일,5,망할 배민1 배달완료인데 배달이 안와서 환불해야하는걸 상담원 연결로만 해결해야 하는데 항상 연결이 안되면 어떡합니까 이럴거면 배달기사 번호 까두던지 연락도 못하게 하고 나보고 어쩌라는 겁니까 상담원 고용을 더 하던지 환불해줄 생각이 없는거임?
2018년 12월 15일,5,종종이용해요^^ 혼밥 메뉴가 좀더 다양했음 해요~
2021년 2월 11일,5,사람음식뿐만이아니라 강아지 음식 사료 용품도 즉각적으로배달해주는곳이잇으면좋게는데요 어케생각하시나요
2022년 10월 3일,5,회원가입을 하는대 회원가입 정보를 입력해도 다음창으로 넘어가지지 않습니다 회원가입을 할려고 해도 못하네요 배달도 못합니다 문제가 있어보여요
2021년 2월 1일,5,가게이름은 밝히지않을께요 소내장탕시켰는데 양4조각 건더기는 토란대랑당면 숙주가 전부인데 설 렁탕도아니고 소내장탕은 더 말도안되는 음식의 이름은 뭘까요?너무 어이없어서....사진을 찍었는데 올릴줄몰 라서 보관중 !!!
2020년 4월 7일,5,뭐 합병할때 알아봤지만 독점은 싫으니 이용하지 않겠습니다. 몇년만에 동네 전화북을 꺼내보는건지 모르겠네요~
2020년 3월 21일,5,결제할때 본인인증이 계속 안되네요 정확히 했는데 인증번호가 계속 안와요
2023년 5월 26일,5,오류버그 엄청 심해요 번호 인증만 10번 넘게 했는데도 안됨
2019년 10월 29일,5,결제도 간편하고 배달음식 주문시 자주 애용해요
2019년 3월 20일,5,다른어플은전부업뎃잘됨 배민만이번업뎃 안됨 캐쉬제거 폰다시시작 다해도안됨
2019년 2월 28일,5,결제하는데...왜 다 오류뜨나요 번호고 이름이고 생년월일도 다썻는데..안되네요...
2023년 11월 27일,5,배민1으로 주문을 했을때 라이더가 잡히지않으면 그냥 하염없이 기다려야하는 부분을 개선해주시기 바랍니다
2019년 9월 4일,5,처음 주문시 이것저것 등록할 게 많아 번거롭긴 한데 그거 빼고는 좋습니다 :)
2023년 8월 14일,5,1년전부터 문제였는데 배민원으로 피자 시키면 자전거 배달원좀 맨날 쏠리고 엎고 다식어서오고 불편을 왜 소비자가 감수해야하나요 한두번이면 모르겠는데 자전거 배달원 10명중 9명은 항상 뭔가 문제있네요
2023년 2월 8일,5,카드 간편등록 안되어서 혜택 못받고 있는데 빠른 확인 바람
2020년 3월 15일,5,로고 화면에서 안넘어가요 ㅜㅜ 요 며칠 앱이 이상해졌네여
2022년 2월 18일,5,최고 vip천생연분입니다 ㅡ발 vip병ㅡ취급하는거도아니고 월30회주문 싼거 단순하게 계산해도 30만원넘는돈인데 능지박살난인간 구경값이라고 쿠폰나눠주는거보면 꼴받습니다 차라리 아무것도 하질말던가 1ㅡ2천원 두세개올라와있는거보면 개병ㅡ취급받는거같아요 그리고 배달불가지역인데 가게 뜨는 이유는뭔가요 생긴거 구경하라고 올려놓은건가요 안보이게 설정이라도 할수있게하던가
2019년 3월 20일,5,모든음식점 말고 진짜 맛집만좀 표시해주면 좋을텐데..
2021년 2월 25일,5,제발 배달기사님 연락 조회되게 해주세요. 제발.. 배달주소 안보고 배달하시던데 한두번도아니고 도대체 왜 이름도 다른 아파트로 배달하고 가버리는지 모르겠네요. 매장이 전화안받으면 기사님연락처 알 방법도 없고 배달주문을 한건데 제가 찾으러가야하나요?
2019년 7월 5일,5,서비스는 왜 바로결제만 되는지 불만입니다 와서결제도 현금결제가 최우선 아닌가요 그거 빼고 다좋음
2019년 7월 18일,5,"이렇게 장마랑 태풍이 온데다가, 덜익은 패티사건으로 이슈가 될 때 맥도날드 딜리버리 이벤트는 너무 부적절합니다. 요즘 배달의민족 마케팅 담당자는 회사로는 평판관리에 실패하고, 개인으로는 공감능력이 결여된 모양입니다. 자꾸 잘못된 수를 두시네요."
2023년 9월 13일,5,비만 오면 취소도 못하게하네 미친어플 주문한지2시간지났다쓰레기들아 니들같으면 돈주고 다 식은거 먹을래?? 환불해놔라 개열받네
2021년 4월 2일,5,0점 주고싶은데 안돼네요 하🤦아니 첫주문 쿠폰받을려고 하는데 100번 눌러봤는데 (첫주문시 사용가능 합니다(B마트 제외) ) 이것만 떠요 하 고객을 상대로 사기를 치다니 진짜 쿠**츠 아니면 요*요 써야겠어요 지금이라도 쿠폰 받았으면 (결국엔 할인혜텍 쓰지 못하고 그냥 결제)
2019년 12월 1일,5,너무너무편해요..요센 인기있는곳부터 리뷰많은곳까지 검색되니 정말 좋더라구요
2022년 2월 13일,5,배달어플중에 배민만 쓰고있는데 배달비 양심있나요 점점 그렇게 오르다간 다 안쓰게 될거같아요
2018년 11월 26일,5,쉽고간편한결제! 너무 자주사용해서 큰일입니다 ㅋㅋ
2023년 1월 21일,5,본인인증 성인인증 5번반복시키고 술 배달이 안되네요...앱좀 똑바로 만들어요
2024년 5월 8일,5,참 거지같은 앱이네요 서비스는 서비스대로 안좋고 앞으로 안써요 쿠팡이츠가 대응도 훨씬좋고 품질도 좋네요
2023년 9월 20일,5,스크롤해서 밑으로 내리면 자꾸 옆으로 넘어갑니다 엄청 불편해요
2021년 10월 3일,5,"다 좋은데요, 지역화폐도 등록해서 사용할 수 있었으면 좋겠습니다."
2020년 1월 27일,5,아니 배달 안하는 집은 꺼놓던가 전화도 안받고 앱전화도 안됌 그래놓고 앱에는 떡 하니 장사중 이라고 나오고
2019년 4월 15일,5,짱편해요 문구들도 너무 보기좋게 써있구 배려받는기분이예요 ㅎ
2018년 9월 21일,5,이용하기 편하고 신뢰감 들어 자주 이용합니다.
2020년 9월 22일,5,업체랑 갈등이 있었는데 고객센터에 문의하니깐 말로는 위로해주는 척 하면서 자기들은 도와줄 수 없다고 하고 업체랑 잘 해결 하라고 해서 어이가 없었습니다
2022년 3월 20일,5,배달문화 다 조져놨네 최소주문금액 요구하고 맞춰주문하면 배달비를 안받아야지 배달비가 있으면 최소 주문금액을 없애야지 어휴...
2019년 7월 1일,5,음식점이많이늘었네요.양도좋지만질도개선되면더좋겠네요.
2020년 4월 7일,5,업데이트 되고나서 배달해당지역이 아닌 가게가 뜨네요...
2019년 2월 23일,5,찜 목록이 30개 밖에 안돼요 ㅇㅁㅇ 더 늘렸으면 좋겠어요
2020년 4월 6일,5,아니 뭐 중복 가게를 없앴다고요? 가게 1개가 13개연속으로 쭈욱 나오는데 중복 없앴다고요? 이용하는 사람들이 숫자도 못 세는 사람처럼 보이나요?
2021년 1월 26일,5,먹고살만한가? 매번 사용자 불편하게 업데이트 돈독오른 시스템만 업데이트
2020년 4월 9일,5,"연예인에겐 쿠폰 뿌리는지 몰랐네요 우리한텐 많이 뿌려야 몇천원 연예인은 백만원,,,,, 진심 나쁜 업체는 사라져야합니다 언제부터 우리가 소상공인 등쳐먹고 다녔나요"
2023년 1월 4일,5,아니 일주일 사이에 지금 어플 멈춤 3번이나 ㅡㅡ 화딱질나 죽겠네 22년 12개월동안 단 1개월도 천생연분 안해본적없는 배민에 미친자인데 이번주 3번이나 렉 어플지우고 새로 깔고 반복중 어제도 닭발 주문하려다가 멈춰버리고 지우고 새로 깔고 지금도 밥시켜물라는데 또 멈춤 하 화딱질나죽겠네!!!!!
2018년 11월 5일,5,먹고싶은 음식을 먹고싶은 곳에서의 경험이 강화되어 가는거같아요. 좋아요!
2021년 9월 19일,5,"전국 다 배민커넥트할수있게하고, 좀 잘됩시다 쿠팡하고 카카오도 카카오는 상담원연결 잘되게끔좀하고ㆍㆍ화이팅!!!!주목!!!!!!!!!!!"
2020년 10월 11일,5,50분걸린다고 카톡까지와서 50분넘도록기다리다가 매장에 전화해보니까 주문들어온게없단다 ;; 어이가없어가지고 뭔사과도못받고 배달에민족에 전화해보란소리가다다 그래서 배민전화해보니 쿠폰삼천원준다더라 ; 배고픈거참고 또 다시주문할수도없고 같이시킨사람들한테 욕만처먹고 받은거라곤 쿠폰삼천원 ;;
2023년 6월 1일,5,자꾸 시켜먹던 가게가 검색목록에서 사라지는데 해결좀 해줘요
2024년 2월 7일,5,음식을 주문하면 배민1이 배달비가 더 비싼이유가있어야하는데 배달도 다른데로가..상담사전화는 연결도안되 참 어이가 없네요
2021년 8월 31일,5,2시간 째 배달 받지도 않았는데 배송완료라고 뜨네.. 어처구니가 없다..
2019년 8월 11일,5,방금 결제를 했는데 오류가 뜨고 주문현황에 없어요
2023년 12월 15일,5,최악. 배달 1시간30분 기다리고 안옴. 근데 3000원보상해주겠다고함
2021년 12월 31일,5,워치4에두되면조으련만... 일때문에폰보단워치를많이보는데...
2019년 8월 29일,5,불과 작년까지만 해도 타 앱과는 차별점이 느껴지지 않았는데 어느새 선결제 지원 매장도 많아지고 네이버페이 지원까지 되고 갓 다됐네요
2019년 5월 18일,5,카드결제할때 백신프로그램때매 장바구니가 다 비워짐.. 그래서 별뺌
2022년 3월 30일,5,제발 앱 자체에서 배달팁 규제 좀 걸어주세요 국밥이 6000원인데 배달팁이 4000원 나옵니다 ... 진짜 1년 전까지만 해도 이정돈 아니였는데 요즈음 너무 심합니다
2021년 10월 21일,5,배달예상시간이 너무 길어서 취소하려 전화했더니 배민 고객센터로 연결되고 끝없는 번호누르기 끝에 결국 취소 못했네요. 채팅으로도 취소 안되고. 코로나 때문에 상담사 연결이 어렵다는 변명 언제까지 쓸 참이죠? 코로나 끝날 때까지? 참 날로 먹네요.
2023년 10월 25일,5,배달비 너무 비싸요;; 차라리 포장해서 먹는게 이득일 정도임
2024년 2월 27일,5,"이 무슨 상담사 연결도 안받고, 한집배달인데도 라이더가 몇군대를 돌고, 1시간이나 배달이 늦는게 말이됨? 이런것때문에 쿠팡이츠로 넘어감 븅싱같은 배민으로 시킨 내가 잘못임"
2019년 6월 14일,5,"아니 아웃백은 배달을안할꺼면 하질말지 왜 매번 거절하는지 하질말던지.. 이런곳 빼주세요 품절 ,준비중도 아니고 몇번을 취소하는지 배민의 신뢰또한 의심이가네요 가게 좋자고하는건데 배민에 화가납니다"
2021년 7월 10일,5,배달이 많아 늦을때 몇시간이 걸리는지 시간좀 알려주면 좋겠습니다
2023년 8월 10일,5,이제 하다하다 쿠폰도 배민1 만 사용하게 해놨구나 배민1 배달비 비싼데 천원짜리 쿠폰주면서 그거 빼려고 이제 그것도 아깝나? 안씁니다 양아치 짓거리도 정도껏이지
2023년 3월 15일,5,배달료 필터좀 고쳐주세요 일단 배달팁을 왜 줘야해요? 팁 아니잖아요 배달료로 바꿔주시면 좋겠어요 500원~3000원 10만원 이상 500원 미만 3000원 이게 배달비 1000원이하 또는 무료로 필터링한 결과에요 어떤집은 15만원 20만원 이상 무료네요
2021년 3월 20일,5,업데이트 해도 네트워크 오류 때문에 안된다고 떠요
2021년 10월 22일,5,주문내역 전체삭제기능 추가해주세요. 지워도 계속나와서 일일이지우기힘드네여.
2020년 4월 14일,5,이제 쓰지말라고 대놓고 광고하는건가 그 배달비 올려서 부디 좋은 회사되시길
2019년 9월 4일,5,아니도대체 배달언제오나요?? 진짜짜증나네 빨리 먹고처리해야되서 주문하고 도착예정시간 기다렸는데 예정시간1시간 쳐지나도안오고 장난치는것도아니고 관리좀똑바로하세요
2019년 4월 15일,5,오늘 쿠폰 1번 취소당하고 한번은 전화로만 주문받는다고 뜨네요 열받게 할려고 이벤트 하는거에요?
2020년 2월 16일,5,안드로이드 10 으로 업뎃후 사진 공유가 안되요.어떻게된걸까요?
2021년 1월 3일,5,이번에 메뉴바로옆에사진들있는거넘좋은것같아효 ^_^!^!^[+[♤[>!
2019년 8월 11일,5,치킨결제함 근데 주문목록에 아예없고 카드사로 결제완료 넘어감 고객센터 전화안됨 ㅡㅡ
2019년 6월 8일,5,주문전에도 걸리는시간 표기해주세요 괜히 주문했다가 1시간 넘게 걸리네
2023년 1월 6일,5,주류 구매 나이 제한은 최신화를 좀 합시다. 2023년이 되고도 한 주가 지나가고 있는데.
2021년 10월 31일,5,갑자기 검색이 안돼요 목록에 있는가게도 검색하면 안나옵니다
2024년 10월 21일,5,분명 음식에 문제가있고 해당점포도 별점낮은 부분을 고치고자하는 의식보다 관리안된것을 감추고자 분분한데~ 점포입장에서 쉴드 심하시네요 완죤 실망
2019년 7월 8일,5,이런앱을 별로 안좋아했지만 만원쿠폰받아서 잘사용했습니다 좋네요~^^
2024년 3월 23일,5,드럽게 불편한앱.만나서 결제하려고 하는데 그걸로안바뀜.걍 요기요로 갈아탐. 또 1점남기면 메크로로 답글 달겠지. 여윽시 딸배의 민족
2024년 3월 17일,5,이상한 기능좀 더늘리지말고 그전에 하던대로 했으면 합니다
2022년 6월 9일,5,이벤트 팝업에서 가게목록으로 이동하고 뒤로가기하면 보고있던 팝업 사라짐
2020년 8월 20일,5,불매합시다. 돈에 미쳐서 이제는 전화에도 수수료를 떼먹고 있습니다. 베짱질도 어디 정도껏이지
2020년 4월 23일,5,배달의민족 저희가 배달 음식이 먹고 싶을때 자주 이용 하는 앱인데요 배달료나 배달 가능 지역 확인후 배달 시키는 경우가 많은데 확인 했으메도 불구하고 배달 지역이 아니라 배달 취소가 되거나 배달료를 미리 결제 했으메도 불고 하고 전화와 추가 배달료가 있다고 하시는 경우가 많은데 정보에 배달지역이나 배달료를 정확히 작성해 주셨으면 좋겠습니다 이런 경우가 많아서 이렇게 글을 남김니다
2019년 8월 11일,5,아니 저계속 첫주문 10000원 쿠폰할인 그거 동의하고 눌렀는데 쿠폰을 안줘여;; 계속 안주네여 아 쫌 짜증나네요
2019년 6월 21일,5,다양한 음식을 편하게 시켜먹을 수 있어서 너무 조아용
2022년 7월 8일,5,"배달착오가 있었는데, 깔끔하게 처리를해주시고,좋습니다."
2021년 2월 5일,5,업데이트이후 선물하기 기능이 계속 오류가 납니다
2019년 5월 22일,5,배달료도 결국 따로 받으면서 최소주문금액은 왜 아직도 있는건지..
2022년 2월 26일,5,제발 메뉴별로 리뷰보기 기능 도입해주세요.. 리뷰보고 배달시키고 싶어도 제가 원하는 메뉴 리뷰 볼려고 한참 스크롤내립니다...
2019년 6월 30일,5,배민이 젤 편해서 계속 쓰고있어요 다른 앱이 좋으면 언제든 갈아탈께요
2020년 4월 8일,5,소상공인 골수까지 빨아먹는 놈들 게다가 코로나로 힘든 와중에 기어코 수수료 올려서 돈 뜯어내겠다는 생각은 아무리 기업이라지만 진짜ㅋㅋㅋ 영원히 안쓸게요
2021년 8월 2일,5,배달지역 아니라고 주문취소 하는 업체가 너무많네요. 배달가능 지역만 뜨게하던가 여기가 촌구석도 아니고 서초인데
2019년 7월 13일,5,서울에서 인천으로 이사와서 길도모르고 맛집도모르고 먹고싶은것도 못먹다가 배민알게되서 아주 유용하게 이용하고 있습니다
2019년 6월 17일,5,"메뉴선정, 결제까지 편리하고 아주 좋아요 ㅋㅋ"
2019년 7월 3일,5,1인메뉴도 있고 배달 메뉴가 많아서 좋아요~~
2020년 1월 24일,5,설날 터치게임만든이 벌받았으면좋겠네 터치씹힘 장난아니네 앗 앗 뜰때마다 충동올라오네 돼냥이 나오면 한숨나오네
2021년 11월 9일,5,주문후 주문취소하기가 안되어 매우 불편하고 일방적임
2018년 11월 25일,5,가끔사용해서요~ 그래도주문은편해요 요땡요에서 갈아탓어요
2020년 8월 9일,5,B마트 100원 이벤트 정말 쓰래기음식들 오네요...절대 현혹되지마세요 ...어떻게든 가입시키고 그돈쓰게 하려고 혈안이 되가지고 소비자 사기치네요....차라리 마켓컬리가 도 정직하고 쿼얼리티도 훨씬좋네요 ....
2020년 4월 7일,5,할인 쿠폰도 진짜 안뿌리는데 이젠 수수료도 올려서 음식업하시는분들 힘들게 만드는 앱
2022년 1월 22일,5,배달팁환불제도 만들어주세요 배달이 자꾸 엉뚱한데갑니다 상해서 못먹고 환불받은적도있습니다 돈받고배달하면서 좀그렇네요
